"","x","y","sp","ref"
"772",-54.434875,-25.679781,"Carollia perspicillata","Portal_Da_Biodiversidade"
"773",-48.550469,-25.597256,"Carollia perspicillata","Portal_Da_Biodiversidade"
"774",-48.550467,-25.597256,"Carollia perspicillata","Portal_Da_Biodiversidade"
"775",-48.547894,-25.595092,"Carollia perspicillata","Portal_Da_Biodiversidade"
"776",-48.559167,-25.593333,"Carollia perspicillata","Portal_Da_Biodiversidade"
"777",-48.55,-25.583333,"Carollia perspicillata","Muylaert_etal_2017"
"778",-48.625401,-25.576976,"Carollia perspicillata","GBIF"
"779",-48.8344,-25.4769,"Carollia perspicillata","SpeciesLink"
"780",-48.833333,-25.466667,"Carollia perspicillata","Miretzki_2003"
"781",-53.878976,-25.458903,"Carollia perspicillata","Sekiama_etal_2001"
"782",-48.91900376,-25.4405836,"Carollia perspicillata","Muylaert_etal_2017"
"783",-48.919167,-25.439444,"Carollia perspicillata","Portal_Da_Biodiversidade"
"784",-48.916667,-25.433333,"Carollia perspicillata","Miretzki_2003"
"785",-48.85,-25.433333,"Carollia perspicillata","Miretzki_2003"
"786",-48.866667,-25.416667,"Carollia perspicillata","Miretzki_2003"
"787",-48.808,-25.383,"Carollia perspicillata","Muylaert_etal_2017"
"788",-48.801111,-25.368611,"Carollia perspicillata","Portal_Da_Biodiversidade"
"789",-49.216667,-25.283333,"Carollia perspicillata","Miretzki_2003"
"790",-48.583333,-25.25,"Carollia perspicillata","Miretzki_2003"
"791",-48.75,-25.216667,"Carollia perspicillata","Miretzki_2003"
"792",-48.283331,-25.15,"Carollia perspicillata","Portal_Da_Biodiversidade"
"793",-48.816667,-25.083333,"Carollia perspicillata","Miretzki_2003"
"794",-49.635278,-25.004442,"Carollia perspicillata","Portal_Da_Biodiversidade"
"795",-49.0858,-24.9744,"Carollia perspicillata","SpeciesLink"
"796",-48.805942,-27.734342,"Chiroderma doriae","Portal_Da_Biodiversidade"
"797",-48.53343487,-27.73140099,"Chiroderma doriae","FURB_6027"
"798",-48.808186,-27.730043,"Chiroderma doriae","FURB_5605"
"799",-48.50532532,-27.61540601,"Chiroderma doriae","FURB_555"
"800",-48.66960526,-27.49944032,"Chiroderma doriae","FURB_4702"
"802",-49.5306,-27.1353,"Chiroderma doriae","FURB_2053"
"803",-49.520352,-27.133467,"Chiroderma doriae","FURB_4582"
"804",-49.08,-27.06,"Chiroderma doriae","Muylaert_etal_2017"
"805",-49.112233,-27.060308,"Chiroderma doriae","Althoff_2007"
"806",-49.5175,-27.056667,"Chiroderma doriae","Portal_Da_Biodiversidade"
"807",-49.09315,-27.052057,"Chiroderma doriae","FURB_1314"
"808",-49.149167,-27.05,"Chiroderma doriae","Althoff_2007"
"809",-49.2318821,-26.93140602,"Chiroderma doriae","FURB_1656"
"810",-49.104868,-26.88503,"Chiroderma doriae","Cherem_etal_2004"
"811",-48.93949986,-26.88020099,"Chiroderma doriae","FURB_6158"
"812",-49.114639,-26.865036,"Chiroderma doriae","FURB_5697"
"813",-49.051792,-26.855655,"Chiroderma doriae","GBIF"
"814",-48.794687,-26.842005,"Chiroderma doriae","FURB_4694"
"815",-48.9967,-26.7644,"Chiroderma doriae","FURB_6074"
"816",-49.002628,-26.468753,"Chiroderma doriae","FURB_5800"
"817",-49.252428,-26.427656,"Chiroderma doriae","FURB_3795"
"818",-48.530879,-26.26817,"Chiroderma doriae","FURB_5688"
"819",-48.64523742,-26.08014768,"Chiroderma doriae","Muylaert_etal_2017"
"820",-48.5428,-25.8175,"Chiroderma doriae","SpeciesLink"
"821",-48.519167,-25.785,"Chiroderma doriae","Muylaert_etal_2017"
"822",-48.547894,-25.595092,"Chiroderma doriae","Portal_Da_Biodiversidade"
"823",-48.552777,-25.582322,"Chiroderma doriae","Goncalves_etal_2018"
"824",-48.808,-25.383,"Chiroderma doriae","Muylaert_etal_2017"
"825",-48.801111,-25.368611,"Chiroderma doriae","Portal_Da_Biodiversidade"
"826",-48.283331,-25.15,"Chiroderma doriae","Portal_Da_Biodiversidade"
"827",-50.588729,-29.451421,"Chrotopterus auritus","Noronha"
"828",-49.937757,-29.210591,"Chrotopterus auritus","Noronha"
"829",-50.046389,-29.202222,"Chrotopterus auritus","Goncalves_etal_2018"
"830",-49.148227,-28.558859,"Chrotopterus auritus","Bolla_etal_2017"
"831",-49.255,-28.483889,"Chrotopterus auritus","unpublished records made by Fernando Carvalho"
"832",-49.25528,-28.48361,"Chrotopterus auritus","Muylaert_etal_2017"
"833",-49.183331,-28.433331,"Chrotopterus auritus","Portal_Da_Biodiversidade"
"834",-52.191936,-28.320102,"Chrotopterus auritus","FURB_2117"
"835",-52.194444,-28.315833,"Chrotopterus auritus","Portal_Da_Biodiversidade"
"836",-52.457328,-28.241367,"Chrotopterus auritus","Portal_Da_Biodiversidade"
"837",-50.852598,-28.007775,"Chrotopterus auritus","FURB_4312"
"838",-53.133568,-27.707996,"Chrotopterus auritus","Noronha"
"839",-51.439206,-27.673341,"Chrotopterus auritus","Noronha"
"840",-50.9866047,-27.6270557,"Chrotopterus auritus","FURB_4122"
"841",-48.66960526,-27.49944032,"Chrotopterus auritus","FURB_4765"
"842",-52.77679,-27.365134,"Chrotopterus auritus","Noronha"
"843",-53.40998121,-27.36189731,"Chrotopterus auritus","Muylaert_etal_2017"
"846",-54.65,-27.26667,"Chrotopterus auritus","GBIF"
"847",-53.896539,-27.250267,"Chrotopterus auritus","Noronha"
"848",-53.0112648,-27.24547299,"Chrotopterus auritus","FURB_2325"
"849",-49.5306,-27.1353,"Chrotopterus auritus","FURB_2144"
"850",-51.265803,-27.101456,"Chrotopterus auritus","Portal_Da_Biodiversidade"
"851",-51.293763,-27.100498,"Chrotopterus auritus","FURB_2736"
"852",-50.145209,-27.06634,"Chrotopterus auritus","GBIF"
"853",-49.08,-27.06,"Chrotopterus auritus","Muylaert_etal_2017"
"854",-49.112233,-27.060308,"Chrotopterus auritus","Althoff_2007"
"855",-49.09315,-27.052057,"Chrotopterus auritus","FURB_1762"
"856",-51.228981,-27.049287,"Chrotopterus auritus","FURB_3696"
"857",-51.221194,-27.044953,"Chrotopterus auritus","Portal_Da_Biodiversidade"
"858",-49.561385,-26.9467,"Chrotopterus auritus","GBIF"
"859",-54.43862,-26.93617,"Chrotopterus auritus","GBIF"
"860",-49.104868,-26.88503,"Chrotopterus auritus","Cherem_etal_2004"
"861",-54.853078,-26.822228,"Chrotopterus auritus","GBIF"
"862",-49.485014,-26.713041,"Chrotopterus auritus","FURB_2681"
"863",-49.666667,-26.7,"Chrotopterus auritus","Portal_Da_Biodiversidade"
"864",-52.556009,-26.66869,"Chrotopterus auritus","FURB_5710"
"865",-52.454722,-26.631111,"Chrotopterus auritus","Portal_Da_Biodiversidade"
"866",-52.543247,-26.614074,"Chrotopterus auritus","FURB_1594"
"867",-51.9906,-26.4842,"Chrotopterus auritus","SpeciesLink"
"868",-49.252428,-26.427656,"Chrotopterus auritus","FURB_4342"
"869",-52.359859,-26.407534,"Chrotopterus auritus","GBIF"
"870",-48.840653,-26.301041,"Chrotopterus auritus","Cherem_etal_2004"
"871",-49.0186,-26.1539,"Chrotopterus auritus","FURB_345"
"872",-54.403332,-25.878789,"Chrotopterus auritus","GBIF"
"873",-50.866667,-25.866667,"Chrotopterus auritus","Miretzki_2003"
"874",-54.169934,-25.857855,"Chrotopterus auritus","GBIF"
"875",-52.116667,-25.8,"Chrotopterus auritus","Miretzki_2003"
"876",-54.45,-25.683333,"Chrotopterus auritus","Barquez"
"877",-54.31929,-25.68029,"Chrotopterus auritus","GBIF"
"878",-51.787984,-25.601411,"Chrotopterus auritus","FURB_4834"
"879",-49.6356,-25.5839,"Chrotopterus auritus","SpeciesLink"
"880",-54.295947,-25.563465,"Chrotopterus auritus","GBIF"
"881",-49.7333,-25.4883,"Chrotopterus auritus","SpeciesLink"
"882",-49.25,-25.483333,"Chrotopterus auritus","Miretzki_2003"
"883",-48.983333,-25.483333,"Chrotopterus auritus","Miretzki_2003"
"884",-53.878976,-25.458903,"Chrotopterus auritus","Sekiama_etal_2001"
"885",-48.916667,-25.433333,"Chrotopterus auritus","Miretzki_2003"
"886",-50,-25.416667,"Chrotopterus auritus","Miretzki_2003"
"887",-49.86005,-25.405012,"Chrotopterus auritus","GBIF"
"888",-49.283333,-25.316667,"Chrotopterus auritus","Miretzki_2003"
"889",-48.183333,-25.3,"Chrotopterus auritus","Miretzki_2003"
"890",-49.207217,-25.231667,"Chrotopterus auritus","Portal_Da_Biodiversidade"
"891",-49.523056,-25.221944,"Chrotopterus auritus","Portal_Da_Biodiversidade"
"892",-49.3,-25.15,"Chrotopterus auritus","Miretzki_2003"
"893",-48.283331,-25.15,"Chrotopterus auritus","Portal_Da_Biodiversidade"
"894",-49.783333,-25.016667,"Chrotopterus auritus","Miretzki_2003"
"895",-49.0858,-24.9744,"Chrotopterus auritus","SpeciesLink"
"896",-54.4833,-27.8667,"Artibeus cinereus","GBIF"
"897",-48.808,-25.383,"Artibeus cinereus","Muylaert_etal_2017"
"898",-48.801111,-25.368611,"Artibeus cinereus","Portal_Da_Biodiversidade"
"899",-48.283331,-25.15,"Artibeus cinereus","Portal_Da_Biodiversidade"
"900",-47.966667,-25.133333,"Artibeus cinereus","GBIF"
"901",-50.52658,-29.826862,"Desmodus rotundus","Noronha"
"902",-50.779692,-29.655167,"Desmodus rotundus","Noronha"
"903",-50.751942,-29.65,"Desmodus rotundus","Portal_Da_Biodiversidade"
"904",-50.455817,-29.641954,"Desmodus rotundus","Noronha"
"905",-50.588729,-29.451421,"Desmodus rotundus","Noronha"
"906",-49.863794,-29.367134,"Desmodus rotundus","Noronha"
"907",-50.046389,-29.202222,"Desmodus rotundus","Goncalves_etal_2018"
"908",-51.166667,-29.183333,"Desmodus rotundus","Portal_Da_Biodiversidade"
"909",-51.179444,-29.167778,"Desmodus rotundus","Portal_Da_Biodiversidade"
"910",-49.8472,-28.8303,"Desmodus rotundus","Bolla_etal_2017"
"911",-49.929722,-28.788611,"Desmodus rotundus","Goncalves_etal_2018"
"912",-49.928611,-28.788333,"Desmodus rotundus","unpublished records made by Fernando Carvalho"
"913",-50.416667,-28.683333,"Desmodus rotundus","Portal_Da_Biodiversidade"
"914",-48.988611,-28.633333,"Desmodus rotundus","Goncalves_etal_2018"
"915",-49.024953,-28.616736,"Desmodus rotundus","Bolla_etal_2017"
"916",-49.3248697,-28.6007346,"Desmodus rotundus","FURB_5777"
"917",-48.983333,-28.6,"Desmodus rotundus","unpublished records made by Fernando Carvalho"
"918",-49.452917,-28.548033,"Desmodus rotundus","Portal_Da_Biodiversidade"
"919",-49.305,-28.533333,"Desmodus rotundus","Goncalves_etal_2018"
"920",-49.266667,-28.533333,"Desmodus rotundus","unpublished records made by Fernando Carvalho"
"921",-49.3167,-28.5167,"Desmodus rotundus","Bolla_etal_2017"
"922",-49.4575,-28.5156,"Desmodus rotundus","Bolla_etal_2017"
"923",-49.255,-28.483889,"Desmodus rotundus","unpublished records made by Fernando Carvalho"
"924",-49.25528,-28.48361,"Desmodus rotundus","Muylaert_etal_2017"
"925",-49.185,-28.4358,"Desmodus rotundus","Bolla_etal_2017"
"926",-52.191936,-28.320102,"Desmodus rotundus","FURB_2118"
"927",-52.194444,-28.315833,"Desmodus rotundus","Portal_Da_Biodiversidade"
"928",-50.71444,-28.295769,"Desmodus rotundus","Reus_2009"
"929",-49.1287395,-27.9041185,"Desmodus rotundus","FURB_371"
"930",-50.32,-27.8072,"Desmodus rotundus","FURB_2068"
"931",-48.53343487,-27.73140099,"Desmodus rotundus","FURB_108"
"932",-49.0333,-27.6833,"Desmodus rotundus","FURB_855"
"933",-51.455733,-27.675164,"Desmodus rotundus","Portal_Da_Biodiversidade"
"934",-51.439206,-27.673341,"Desmodus rotundus","Noronha"
"935",-49.012555,-27.672825,"Desmodus rotundus","Cherem_etal_2004"
"936",-50.9866047,-27.6270557,"Desmodus rotundus","FURB_3894"
"937",-48.50532532,-27.61540601,"Desmodus rotundus","FURB_172"
"938",-48.537919,-27.595594,"Desmodus rotundus","Cherem_etal_2004"
"939",-48.98266,-27.582987,"Desmodus rotundus","Cherem_etal_2004"
"940",-50.621777,-27.463446,"Desmodus rotundus","FURB_4514"
"941",-48.9795,-27.437029,"Desmodus rotundus","FURB_2420"
"942",-48.620278,-27.427222,"Desmodus rotundus","Goncalves_etal_2018"
"943",-48.613056,-27.409444,"Desmodus rotundus","unpublished records made by Fernando Carvalho"
"944",-52.77679,-27.365134,"Desmodus rotundus","Noronha"
"945",-53.18345,-27.361935,"Desmodus rotundus","Noronha"
"950",-53.896539,-27.250267,"Desmodus rotundus","Noronha"
"951",-52.027778,-27.234167,"Desmodus rotundus","Portal_Da_Biodiversidade"
"952",-49.068892,-27.200749,"Desmodus rotundus","FURB_171"
"953",-49.07325,-27.198011,"Desmodus rotundus","Cherem_etal_2004"
"956",-53.886106,-27.145556,"Desmodus rotundus","Portal_Da_Biodiversidade"
"957",-49.5306,-27.1353,"Desmodus rotundus","FURB_2060"
"958",-50.145296,-27.066516,"Desmodus rotundus","GBIF"
"959",-49.08,-27.06,"Desmodus rotundus","Muylaert_etal_2017"
"960",-49.112233,-27.060308,"Desmodus rotundus","Althoff_2007"
"961",-49.09315,-27.052057,"Desmodus rotundus","FURB_1734"
"962",-49.149167,-27.05,"Desmodus rotundus","Althoff_2007"
"963",-49.2318821,-26.93140602,"Desmodus rotundus","FURB_1737"
"964",-48.956259,-26.929173,"Desmodus rotundus","Cherem_etal_2004"
"965",-49.104868,-26.88503,"Desmodus rotundus","Cherem_etal_2004"
"966",-48.93949986,-26.88020099,"Desmodus rotundus","FURB_6156"
"967",-49.0294468,-26.8652381,"Desmodus rotundus","FURB_6075"
"968",-49.114639,-26.865036,"Desmodus rotundus","FURB_4659"
"969",-52.396706,-26.735718,"Desmodus rotundus","FURB_2152"
"970",-49.485014,-26.713041,"Desmodus rotundus","FURB_2718"
"971",-49.666667,-26.7,"Desmodus rotundus","Portal_Da_Biodiversidade"
"972",-51.936941,-26.69769,"Desmodus rotundus","FURB_2694"
"973",-52.543247,-26.614074,"Desmodus rotundus","FURB_2099"
"974",-49.002628,-26.468753,"Desmodus rotundus","FURB_5796"
"975",-49.906278,-26.339347,"Desmodus rotundus","Cherem_etal_2004"
"976",-49.9071983,-26.3391899,"Desmodus rotundus","FURB_1355"
"977",-48.840653,-26.301041,"Desmodus rotundus","Cherem_etal_2004"
"978",-49.2832,-26.2563,"Desmodus rotundus","FURB_5620"
"979",-49.379038,-26.250757,"Desmodus rotundus","Portal_Da_Biodiversidade"
"980",-49.378333,-26.25,"Desmodus rotundus","Portal_Da_Biodiversidade"
"981",-49.0186,-26.1539,"Desmodus rotundus","FURB_334"
"982",-51.59,-25.91,"Desmodus rotundus","Muylaert_etal_2017"
"983",-50.3828,-25.8744,"Desmodus rotundus","FURB_3233"
"984",-50.313972,-25.852606,"Desmodus rotundus","Portal_Da_Biodiversidade"
"985",-48.733333,-25.8,"Desmodus rotundus","Miretzki_2003"
"986",-48.724881,-25.756842,"Desmodus rotundus","Portal_Da_Biodiversidade"
"987",-48.716667,-25.75,"Desmodus rotundus","Muylaert_etal_2017"
"988",-52.033333,-25.733333,"Desmodus rotundus","Miretzki_2003"
"989",-54.45,-25.683333,"Desmodus rotundus","Barquez"
"990",-48.5,-25.666667,"Desmodus rotundus","Miretzki_2003"
"991",-49.533333,-25.616667,"Desmodus rotundus","Miretzki_2003"
"992",-51.868608,-25.603608,"Desmodus rotundus","Portal_Da_Biodiversidade"
"993",-51.787984,-25.601411,"Desmodus rotundus","FURB_4835"
"994",-48.547894,-25.595092,"Desmodus rotundus","Portal_Da_Biodiversidade"
"995",-49.6356,-25.5839,"Desmodus rotundus","SpeciesLink"
"996",-48.552777,-25.582322,"Desmodus rotundus","Goncalves_etal_2018"
"997",-48.990833,-25.515556,"Desmodus rotundus","Portal_Da_Biodiversidade"
"998",-49.6242,-25.4908,"Desmodus rotundus","SpeciesLink"
"999",-49.7147,-25.4717,"Desmodus rotundus","SpeciesLink"
"1000",-48.833333,-25.466667,"Desmodus rotundus","Miretzki_2003"
"1001",-53.878976,-25.458903,"Desmodus rotundus","Sekiama_etal_2001"
"1002",-49.516667,-25.45,"Desmodus rotundus","Miretzki_2003"
"1003",-50,-25.416667,"Desmodus rotundus","Miretzki_2003"
"1004",-50.060278,-25.259722,"Desmodus rotundus","Portal_Da_Biodiversidade"
"1005",-50.060278,-25.259717,"Desmodus rotundus","Portal_Da_Biodiversidade"
"1006",-50.033333,-25.25,"Desmodus rotundus","Miretzki_2003"
"1007",-49.207217,-25.231667,"Desmodus rotundus","Portal_Da_Biodiversidade"
"1008",-49.216667,-25.2,"Desmodus rotundus","Miretzki_2003"
"1009",-49.3,-25.166667,"Desmodus rotundus","Miretzki_2003"
"1010",-49.3,-25.15,"Desmodus rotundus","Miretzki_2003"
"1011",-49.284719,-25.15,"Desmodus rotundus","Portal_Da_Biodiversidade"
"1012",-48.283331,-25.15,"Desmodus rotundus","Portal_Da_Biodiversidade"
"1013",-49.38,-25.075833,"Desmodus rotundus","Portal_Da_Biodiversidade"
"1014",-49.066667,-25.05,"Desmodus rotundus","Miretzki_2003"
"1015",-49.783333,-25.016667,"Desmodus rotundus","Miretzki_2003"
"1016",-49.635278,-25.004442,"Desmodus rotundus","Portal_Da_Biodiversidade"
"1017",-49.633333,-25,"Desmodus rotundus","Miretzki_2003"
"1018",-54.65,-27.033333,"Diaemus youngii","Barquez"
"1019",-54.683333,-26.433333,"Diaemus youngii","Barquez"
"1020",-54.631029,-26.405072,"Diaemus youngii","GBIF"
"1021",-53.878976,-25.458903,"Diaemus youngii","Sekiama_etal_2001"
"1022",-50,-25.416667,"Diaemus youngii","Miretzki_2003"
"1023",-49.148227,-28.558859,"Diphylla ecaudata","Bolla_etal_2017"
"1024",-49.255,-28.483889,"Diphylla ecaudata","unpublished records made by Fernando Carvalho"
"1025",-49.25528,-28.48361,"Diphylla ecaudata","Muylaert_etal_2017"
"1026",-49.185,-28.4358,"Diphylla ecaudata","Carvalho_etal_"
"1027",-49.183331,-28.433331,"Diphylla ecaudata","Portal_Da_Biodiversidade"
"1028",-48.808186,-27.730043,"Diphylla ecaudata","FURB_1126"
"1029",-48.777488,-27.686408,"Diphylla ecaudata","Cherem_etal_2004"
"1030",-48.66960526,-27.49944032,"Diphylla ecaudata","FURB_5671"
"1031",-49.362162,-27.393488,"Diphylla ecaudata","Cherem_etal_2004"
"1032",-53.3944,-27.3592,"Diphylla ecaudata","SpeciesLink"
"1033",-49.09315,-27.052057,"Diphylla ecaudata","FURB_204"
"1034",-48.9566824,-26.9307306,"Diphylla ecaudata","FURB_4687"
"1035",-49.104868,-26.88503,"Diphylla ecaudata","Cherem_etal_2004"
"1036",-48.794687,-26.842005,"Diphylla ecaudata","FURB_4678"
"1037",-49.1625,-26.7739,"Diphylla ecaudata","FURB_3316"
"1038",-49.2117,-26.7681,"Diphylla ecaudata","FURB_5632"
"1039",-49.863805,-26.321733,"Diphylla ecaudata","GBIF"
"1040",-48.785556,-26.111944,"Diphylla ecaudata","Goncalves_etal_2018"
"1041",-48.788333,-26.099167,"Diphylla ecaudata","unpublished records made by Fernando Carvalho"
"1042",-48.724881,-25.756842,"Diphylla ecaudata","Portal_Da_Biodiversidade"
"1043",-48.716667,-25.75,"Diphylla ecaudata","Muylaert_etal_2017"
"1044",-48.91900376,-25.4405836,"Diphylla ecaudata","Muylaert_etal_2017"
"1045",-50,-25.416667,"Diphylla ecaudata","Miretzki_2003"
"1046",-48.808,-25.383,"Diphylla ecaudata","Muylaert_etal_2017"
"1047",-48.801111,-25.368611,"Diphylla ecaudata","Portal_Da_Biodiversidade"
"1048",-49.38,-25.075831,"Diphylla ecaudata","Portal_Da_Biodiversidade"
"1049",-49.635278,-25.004442,"Diphylla ecaudata","Portal_Da_Biodiversidade"
"1050",-49.0858,-24.9744,"Diphylla ecaudata","SpeciesLink"
"1051",-50.230556,-29.930556,"Glossophaga soricina","Portal_Da_Biodiversidade"
"1052",-50.261588,-29.89222,"Glossophaga soricina","Noronha"
"1053",-50.2697,-29.8867,"Glossophaga soricina","FURB_944"
"1054",-50.52658,-29.826862,"Glossophaga soricina","Noronha"
"1055",-50.868889,-29.722219,"Glossophaga soricina","Portal_Da_Biodiversidade"
"1056",-50.203292,-29.67925,"Glossophaga soricina","Portal_Da_Biodiversidade"
"1057",-49.94439,-29.442606,"Glossophaga soricina","Noronha"
"1058",-49.863794,-29.367134,"Glossophaga soricina","Noronha"
"1059",-51.076942,-29.3625,"Glossophaga soricina","Portal_Da_Biodiversidade"
"1060",-49.937757,-29.210591,"Glossophaga soricina","Noronha"
"1061",-49.8472,-28.8303,"Glossophaga soricina","Bolla_etal_2017"
"1062",-49.757778,-28.828333,"Glossophaga soricina","Goncalves_etal_2018"
"1063",-49.928611,-28.788333,"Glossophaga soricina","unpublished records made by Fernando Carvalho"
"1064",-49.411389,-28.714167,"Glossophaga soricina","unpublished records made by Fernando Carvalho"
"1065",-49.426953,-28.704589,"Glossophaga soricina","Portal_Da_Biodiversidade"
"1066",-49.432222,-28.69,"Glossophaga soricina","unpublished records made by Fernando Carvalho"
"1067",-49.378141,-28.68426,"Glossophaga soricina","Bolla_etal_2017"
"1068",-48.988611,-28.633333,"Glossophaga soricina","Goncalves_etal_2018"
"1069",-49.024953,-28.616736,"Glossophaga soricina","Bolla_etal_2017"
"1070",-48.935833,-28.604722,"Glossophaga soricina","unpublished records made by Fernando Carvalho"
"1071",-48.983333,-28.6,"Glossophaga soricina","unpublished records made by Fernando Carvalho"
"1072",-49.255,-28.483889,"Glossophaga soricina","unpublished records made by Fernando Carvalho"
"1073",-49.25528,-28.48361,"Glossophaga soricina","Muylaert_etal_2017"
"1074",-49.185,-28.4358,"Glossophaga soricina","Bolla_etal_2017"
"1075",-49.183331,-28.433331,"Glossophaga soricina","Portal_Da_Biodiversidade"
"1077",-48.673172,-28.231244,"Glossophaga soricina","Cherem_etal_2004"
"1078",-54.4833,-27.8667,"Glossophaga soricina","GBIF"
"1079",-48.49650621,-27.77898709,"Glossophaga soricina","FURB_618"
"1080",-48.805942,-27.734342,"Glossophaga soricina","Portal_Da_Biodiversidade"
"1081",-48.53343487,-27.73140099,"Glossophaga soricina","FURB_122"
"1082",-48.69,-27.72,"Glossophaga soricina","FURB_4500"
"1083",-48.50532532,-27.61540601,"Glossophaga soricina","FURB_231"
"1084",-48.52124829,-27.60041275,"Glossophaga soricina","FURB_1057"
"1085",-48.537919,-27.595594,"Glossophaga soricina","Cherem_etal_2004"
"1086",-48.466111,-27.516944,"Glossophaga soricina","Goncalves_etal_2018"
"1087",-48.453889,-27.504444,"Glossophaga soricina","unpublished records made by Fernando Carvalho"
"1090",-48.4973733,-27.2041883,"Glossophaga soricina","FURB_2783"
"1092",-49.5306,-27.1353,"Glossophaga soricina","FURB_2142"
"1093",-49.526715,-27.132388,"Glossophaga soricina","GBIF"
"1094",-49.085959,-27.056824,"Glossophaga soricina","Gruener_etal_2012"
"1095",-49.09615,-26.932596,"Glossophaga soricina","GBIF"
"1096",-48.9566824,-26.9307306,"Glossophaga soricina","FURB_5693"
"1097",-48.956259,-26.929173,"Glossophaga soricina","Cherem_etal_2004"
"1098",-49.046057,-26.928607,"Glossophaga soricina","GBIF"
"1099",-49.07266,-26.921735,"Glossophaga soricina","Gruener_etal_2012"
"1100",-49.083333,-26.916667,"Glossophaga soricina","Gruener_etal_2012"
"1101",-49.138877,-26.915136,"Glossophaga soricina","GBIF"
"1102",-49.072207,-26.902824,"Glossophaga soricina","Muylaert_etal_2017"
"1103",-48.93949986,-26.88020099,"Glossophaga soricina","FURB_6144"
"1104",-48.690278,-26.871111,"Glossophaga soricina","unpublished records made by Fernando Carvalho"
"1105",-49.0294468,-26.8652381,"Glossophaga soricina","FURB_2196"
"1106",-49.114639,-26.865036,"Glossophaga soricina","FURB_1697"
"1107",-48.686944,-26.839167,"Glossophaga soricina","unpublished records made by Fernando Carvalho"
"1108",-49.085169,-26.831405,"Glossophaga soricina","GBIF"
"1109",-49.1625,-26.7739,"Glossophaga soricina","FURB_3317"
"1110",-48.698611,-26.730556,"Glossophaga soricina","unpublished records made by Fernando Carvalho"
"1111",-49.091614,-26.526028,"Glossophaga soricina","Portal_Da_Biodiversidade"
"1112",-48.895278,-26.486944,"Glossophaga soricina","Goncalves_etal_2018"
"1113",-48.794167,-26.471667,"Glossophaga soricina","unpublished records made by Fernando Carvalho"
"1114",-49.002628,-26.468753,"Glossophaga soricina","FURB_5801"
"1115",-49.292767,-26.441028,"Glossophaga soricina","Portal_Da_Biodiversidade"
"1116",-49.252428,-26.427656,"Glossophaga soricina","FURB_3557"
"1117",-48.670556,-26.2775,"Glossophaga soricina","Goncalves_etal_2018"
"1118",-48.670278,-26.2775,"Glossophaga soricina","unpublished records made by Fernando Carvalho"
"1119",-48.552222,-26.18,"Glossophaga soricina","unpublished records made by Fernando Carvalho"
"1120",-48.9,-25.983333,"Glossophaga soricina","Miretzki_2003"
"1121",-48.5428,-25.8175,"Glossophaga soricina","SpeciesLink"
"1122",-48.519167,-25.785,"Glossophaga soricina","Muylaert_etal_2017"
"1123",-48.550467,-25.597256,"Glossophaga soricina","Portal_Da_Biodiversidade"
"1124",-48.559167,-25.593333,"Glossophaga soricina","Portal_Da_Biodiversidade"
"1125",-48.55,-25.583333,"Glossophaga soricina","Muylaert_etal_2017"
"1126",-53.878976,-25.458903,"Glossophaga soricina","Sekiama_etal_2001"
"1127",-48.808,-25.383,"Glossophaga soricina","Muylaert_etal_2017"
"1128",-48.801111,-25.368611,"Glossophaga soricina","Portal_Da_Biodiversidade"
"1129",-47.966667,-25.133333,"Glossophaga soricina","GBIF"
"1130",-49.383333,-25.1,"Glossophaga soricina","Miretzki_2003"
